2026-08-07 23:58:53,286 | INFO | sunat_multas.sunat_client | Manifiestos extraídos del grid: 33
2026-08-07 23:58:53,290 | INFO | sunat_multas.sunat_client | Botón Salir localizado en 3 ms.
2026-08-07 23:58:53,517 | INFO | sunat_multas.sunat_client | Botón Salir clicado (dispatch_event).
2026-08-07 23:58:54,603 | INFO | sunat_multas.sunat_client | Enter 1 enviado.
2026-08-07 23:58:56,690 | INFO | sunat_multas.sunat_client | Enter 2 enviado.
2026-08-07 23:58:58,691 | INFO | sunat_multas.sunat_client | Sesión SUNAT cerrada con Enter.
2026-08-07 23:58:59,058 | ERROR | sunat_multas.cli | Error no controlado consultando GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L
Traceback (most recent call last):
  File "C:\Users\Maric\Desktop\auto\sunat_multas\cli.py", line 103, in run_consulta
    count = escribir_hoja_transmisiones(output_path, rows)
  File "C:\Users\Maric\Desktop\auto\sunat_multas\excel_io.py", line 165, in escribir_hoja_transmisiones
    workbook = load_workbook(workbook_path)
  File "C:\Users\Maric\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\openpyxl\reader\excel.py", line 346, in load_workbook
    reader = ExcelReader(filename, read_only, keep_vba,
                         data_only, keep_links, rich_text)
  File "C:\Users\Maric\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\openpyxl\reader\excel.py", line 123, in __init__
    self.archive = _validate_archive(fn)
                   ~~~~~~~~~~~~~~~~~^^^^
  File "C:\Users\Maric\AppData\Local\Python\pythoncore-3.14-64\Lib\site-packages\openpyxl\reader\excel.py", line 95, in _validate_archive
    archive = ZipFile(filename, 'r')
  File "C:\Users\Maric\AppData\Local\Python\pythoncore-3.14-64\Lib\zipfile\__init__.py", line 1453, in __init__
    self.fp = io.open(file, filemode)
              ~~~~~~~^^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'output\\GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L.xlsx'
2026-08-07 23:58:59,102 | WARNING | sunat_multas.cli | GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L | UNKNOWN | [Errno 2] No such file or directory: 'output\\GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L.xlsx'
2026-08-07 23:59:25,944 | INFO | sunat_multas.cli | Empresas por procesar: 1
2026-08-07 23:59:27,935 | INFO | sunat_multas.cli | Consulta mensual seleccionada: 2026-07-01 a 2026-07-31
2026-08-07 23:59:27,936 | INFO | sunat_multas.cli | Consultando SUNAT para GLOVAL SHIPPING LATIN AMERICA (PERU) S.R.L | RUC 20603083050
2026-08-07 23:59:28,821 | INFO | sunat_multas.sunat_client | Abriendo SUNAT para RUC 20603083050
2026-08-07 23:59:30,069 | INFO | sunat_multas.sunat_client | Credenciales cargadas desde LISTA: RUC 20603083050 | Usuario IFTERATC | Clave *********
2026-08-07 23:59:47,867 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Manifiesto de Carga de Ingreso
2026-08-07 23:59:48,064 | INFO | sunat_multas.sunat_client | Expandiendo el nivel del menú: Consultas
2026-08-07 23:59:55,178 | INFO | sunat_multas.sunat_client | Formulario de Consulta Manifiesto Desconsolidado cargado.
2026-08-07 23:59:59,779 | INFO | sunat_multas.sunat_client | Filtro de fecha seleccionado por ID.
2026-08-08 00:00:00,084 | INFO | sunat_multas.sunat_client | Rango mensual cargado: 01/07/2026 a 31/07/2026
2026-08-08 00:00:12,643 | INFO | sunat_multas.sunat_client | Checkbox RUC del Agente de Carga marcado.
2026-08-08 00:00:12,752 | INFO | sunat_multas.sunat_client | RUC del agente de carga cargado: 20603083050
2026-08-08 00:00:19,704 | INFO | sunat_multas.sunat_client | Botón Consultar presionado por texto.
2026-08-08 00:00:27,708 | INFO | sunat_multas.sunat_client | La red de SUNAT no quedó inactiva; esperando los resultados directamente.
2026-08-08 00:00:30,323 | INFO | sunat_multas.sunat_client | Manifiestos extraídos del grid: 33
2026-08-08 00:00:30,327 | INFO | sunat_multas.sunat_client | Botón Salir localizado en 4 ms.
2026-08-08 00:00:30,575 | INFO | sunat_multas.sunat_client | Botón Salir clicado (dispatch_event).
2026-08-08 00:00:31,673 | INFO | sunat_multas.sunat_client | Enter 1 enviado.
